id,question,prepost,site,percent,know_assess
agh0626,All of the following are effective ways a teacher can help students write a stronger sentence EXCEPT:,post,"Calcasieu Parish, LA",200,ela_guidebooks_diverse_learners_bootcamp_writing
agh0626,Which of the following are true about how most students become better writers?,post,"Calcasieu Parish, LA",150,ela_guidebooks_diverse_learners_bootcamp_writing
akw 1018,All of the following are effective ways a teacher can help students write a stronger sentence EXCEPT:,post,"Calcasieu Parish, LA",0,ela_guidebooks_diverse_learners_bootcamp_writing
akw 1018,Which of the following are true about how most students become better writers?,post,"Calcasieu Parish, LA",25,ela_guidebooks_diverse_learners_bootcamp_writing
akw1018,All of the following are effective ways a teacher can help students write a stronger sentence EXCEPT:,post,"Calcasieu Parish, LA",100,ela_guidebooks_diverse_learners_bootcamp_writing
akw1018,Which of the following are true about how most students become better writers?,post,"Calcasieu Parish, LA",100,ela_guidebooks_diverse_learners_bootcamp_writing
apl1201,All of the following are effective ways a teacher can help students write a stronger sentence EXCEPT:,post,"Calcasieu Parish, LA",0,ela_guidebooks_diverse_learners_bootcamp_writing
apl1201,Which of the following are true about how most students become better writers?,post,"Calcasieu Parish, LA",0,ela_guidebooks_diverse_learners_bootcamp_writing
asl0224,All of the following are effective ways a teacher can help students write a stronger sentence EXCEPT:,pre,"Calcasieu Parish, LA",0,ela_guidebooks_diverse_learners_bootcamp_writing
asl0224,Which of the following are true about how most students become better writers?,pre,"Calcasieu Parish, LA",75,ela_guidebooks_diverse_learners_bootcamp_writing
auh0722,All of the following are effective ways a teacher can help students write a stronger sentence EXCEPT:,pre,"Calcasieu Parish, LA",0,ela_guidebooks_diverse_learners_bootcamp_writing
auh0722,Which of the following are true about how most students become better writers?,pre,"Calcasieu Parish, LA",0,ela_guidebooks_diverse_learners_bootcamp_writing
axd0106,All of the following are effective ways a teacher can help students write a stronger sentence EXCEPT:,pre,"Calcasieu Parish, LA",0,ela_guidebooks_diverse_learners_bootcamp_writing
axd0106,Which of the following are true about how most students become better writers?,pre,"Calcasieu Parish, LA",50,ela_guidebooks_diverse_learners_bootcamp_writing
bct0708,All of the following are effective ways a teacher can help students write a stronger sentence EXCEPT:,pre,"Calcasieu Parish, LA",0,ela_guidebooks_diverse_learners_bootcamp_writing
bct0708,Which of the following are true about how most students become better writers?,pre,"Calcasieu Parish, LA",50,ela_guidebooks_diverse_learners_bootcamp_writing
bdg0430,All of the following are effective ways a teacher can help students write a stronger sentence EXCEPT:,post,"Calcasieu Parish, LA",100,ela_guidebooks_diverse_learners_bootcamp_writing
bdg0430,Which of the following are true about how most students become better writers?,post,"Calcasieu Parish, LA",100,ela_guidebooks_diverse_learners_bootcamp_writing
bjt0920,All of the following are effective ways a teacher can help students write a stronger sentence EXCEPT:,pre,"Calcasieu Parish, LA",100,ela_guidebooks_diverse_learners_bootcamp_writing
bjt0920,All of the following are effective ways a teacher can help students write a stronger sentence EXCEPT:,post,"Calcasieu Parish, LA",100,ela_guidebooks_diverse_learners_bootcamp_writing
bjt0920,Which of the following are true about how most students become better writers?,pre,"Calcasieu Parish, LA",100,ela_guidebooks_diverse_learners_bootcamp_writing
bjt0920,Which of the following are true about how most students become better writers?,post,"Calcasieu Parish, LA",100,ela_guidebooks_diverse_learners_bootcamp_writing
cae1026,All of the following are effective ways a teacher can help students write a stronger sentence EXCEPT:,pre,"Calcasieu Parish, LA",100,ela_guidebooks_diverse_learners_bootcamp_writing
cae1026,All of the following are effective ways a teacher can help students write a stronger sentence EXCEPT:,post,"Calcasieu Parish, LA",100,ela_guidebooks_diverse_learners_bootcamp_writing
cae1026,Which of the following are true about how most students become better writers?,pre,"Calcasieu Parish, LA",100,ela_guidebooks_diverse_learners_bootcamp_writing
cae1026,Which of the following are true about how most students become better writers?,post,"Calcasieu Parish, LA",75,ela_guidebooks_diverse_learners_bootcamp_writing
caj0691,All of the following are effective ways a teacher can help students write a stronger sentence EXCEPT:,post,"Calcasieu Parish, LA",0,ela_guidebooks_diverse_learners_bootcamp_writing
caj0691,Which of the following are true about how most students become better writers?,post,"Calcasieu Parish, LA",0,ela_guidebooks_diverse_learners_bootcamp_writing
cds0523,All of the following are effective ways a teacher can help students write a stronger sentence EXCEPT:,pre,"Calcasieu Parish, LA",0,ela_guidebooks_diverse_learners_bootcamp_writing
cds0523,Which of the following are true about how most students become better writers?,pre,"Calcasieu Parish, LA",75,ela_guidebooks_diverse_learners_bootcamp_writing
cfb1212,All of the following are effective ways a teacher can help students write a stronger sentence EXCEPT:,post,"Calcasieu Parish, LA",200,ela_guidebooks_diverse_learners_bootcamp_writing
cfb1212,Which of the following are true about how most students become better writers?,post,"Calcasieu Parish, LA",150,ela_guidebooks_diverse_learners_bootcamp_writing
cjc1223,All of the following are effective ways a teacher can help students write a stronger sentence EXCEPT:,pre,"Calcasieu Parish, LA",0,ela_guidebooks_diverse_learners_bootcamp_writing
cjc1223,Which of the following are true about how most students become better writers?,pre,"Calcasieu Parish, LA",50,ela_guidebooks_diverse_learners_bootcamp_writing
cmc0322,All of the following are effective ways a teacher can help students write a stronger sentence EXCEPT:,pre,"Calcasieu Parish, LA",100,ela_guidebooks_diverse_learners_bootcamp_writing
cmc0322,Which of the following are true about how most students become better writers?,pre,"Calcasieu Parish, LA",100,ela_guidebooks_diverse_learners_bootcamp_writing
crt0813,All of the following are effective ways a teacher can help students write a stronger sentence EXCEPT:,pre,"Calcasieu Parish, LA",0,ela_guidebooks_diverse_learners_bootcamp_writing
crt0813,All of the following are effective ways a teacher can help students write a stronger sentence EXCEPT:,post,"Calcasieu Parish, LA",100,ela_guidebooks_diverse_learners_bootcamp_writing
crt0813,Which of the following are true about how most students become better writers?,pre,"Calcasieu Parish, LA",75,ela_guidebooks_diverse_learners_bootcamp_writing
crt0813,Which of the following are true about how most students become better writers?,post,"Calcasieu Parish, LA",75,ela_guidebooks_diverse_learners_bootcamp_writing
cso1119,All of the following are effective ways a teacher can help students write a stronger sentence EXCEPT:,post,"Calcasieu Parish, LA",200,ela_guidebooks_diverse_learners_bootcamp_writing
cso1119,Which of the following are true about how most students become better writers?,post,"Calcasieu Parish, LA",25,ela_guidebooks_diverse_learners_bootcamp_writing
daj0123,All of the following are effective ways a teacher can help students write a stronger sentence EXCEPT:,post,"Calcasieu Parish, LA",100,ela_guidebooks_diverse_learners_bootcamp_writing
daj0123,Which of the following are true about how most students become better writers?,post,"Calcasieu Parish, LA",150,ela_guidebooks_diverse_learners_bootcamp_writing
dkw0711,All of the following are effective ways a teacher can help students write a stronger sentence EXCEPT:,post,"Calcasieu Parish, LA",200,ela_guidebooks_diverse_learners_bootcamp_writing
