survey_id,collector_id,respondent_id,date_created,date_modified,response_status,ip_address,"What is the name of your school, district, or parish?",Please ask your teacher for their teacher code.,What is your gender?,Are you Hispanic / Latino/a?,What is your race? Select all that apply. - American Indian or Alaska Native,What is your race? Select all that apply. - Native Hawaiian or other Pacific Islander,What is your race? Select all that apply. - Black or African American,What is your race? Select all that apply. - Asian,What is your race? Select all that apply. - White,What is your race? Select all that apply. - More than one race,What is your race? Select all that apply. - Prefer not to answer,What is your race? Select all that apply. - Other (please specify),How often do you speak English at home? ,What grade level are you currently enrolled in?,How often does your teacher do these things? - My teacher explains what we are learning in different ways to help students learn.,How often does your teacher do these things? - My teacher wants students from different cultures to respect one another.,How often does your teacher do these things? - My teacher uses what I already know to help me understand new ideas.,How often does your teacher do these things? - My teacher uses examples from my culture when teaching.,How often does your teacher do these things? - My teacher asks about ways that students’ cultures may be different from others.,How often does your teacher do these things? - My teacher helps students learn about other students and their cultures.,How often does your teacher do these things? - My teacher asks about students’ home life.,How often does your teacher do these things? - My teacher treats all students like they are important members of the classroom.,To what extent do you agree or disagree with the following statements? - This class is a happy place for me to be.,"To what extent do you agree or disagree with the following statements? - In this class, I feel like I belong.",To what extent do you agree or disagree with the following statements? - Being in this class makes me feel sad or angry.,To what extent do you agree or disagree with the following statements? - The things we have done in class this year are interesting.,"To what extent do you agree or disagree with the following statements? - Because of this teacher, I am learning to love this subject.",To what extent do you agree or disagree with the following statements? - I enjoy this subject this year.,To what extent do you agree or disagree with the following statements? - My teacher makes me feel that he/she really cares about me.,To what extent do you agree or disagree with the following statements? - I like the way my teacher treats me when I need help.,To what extent do you agree or disagree with the following statements? - My teacher seems to know if something is bothering me.,To what extent do you agree or disagree with the following statements? - I can do almost all the work in this class if I don’t give up.,"To what extent do you agree or disagree with the following statements? - Even when work is hard, I know I can learn it.",To what extent do you agree or disagree with the following statements? - I'm certain I can master the skills taught in this class.,"To what extent do you agree or disagree with the following statements? - When doing work for this class, I focus on learning, not the time work takes.",To what extent do you agree or disagree with the following statements? - I have been able to figure out the most difficult work in this class.,To what extent are the following statements true or not true? - My teacher makes sure that I try to do my best.,"To what extent are the following statements true or not true? - In this class, we learn a lot almost every day.","To what extent are the following statements true or not true? - In this class, we learn to correct our mistakes.","To what extent are the following statements true or not true? - In this class, my teacher accepts nothing less than our full effort.","To what extent are the following statements true or not true? - My teacher wants us to use our thinking skills, not just memorize things.",teacher
312653807,410320781,13472908030,2022-05-16T17:27:44Z,2022-05-16T17:27:51Z,partial,50.86.72.2,"Mississippi Department of Education, MS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
312653807,410320781,13472907927,2022-05-16T17:27:26Z,2022-05-16T17:30:05Z,completed,50.86.72.2,"Mississippi Department of Education, MS",NA,Male,No,NA,NA,Black or African American,NA,NA,NA,NA,NA,Always,7,5- Always,5- Always,5- Always,5- Always,3- Sometimes,3- Sometimes,5- Always,5- Always,4- Somewhat agree,5- Agree,3- Neither disagree nor agree,5- Agree,2- Somewhat disagree ,5- Agree,5- Agree,5- Agree,5- Agree,3- Neither disagree nor agree,4- Somewhat agree,5- Agree,4- Somewhat agree,3- Neither disagree nor agree,5- Totally true,5- Totally true,5- Totally true,5- Totally true,5- Totally true,Eddie Smith
312653807,410320781,13472907598,2022-05-16T17:26:06Z,2022-05-16T17:39:57Z,completed,50.86.123.130,"Mississippi Department of Education, MS",NA,Male,No,NA,NA,Black or African American,NA,NA,NA,NA,NA,Always,4,5- Always,5- Always,5- Always,5- Always,2- Rarely,5- Always,5- Always,5- Always,1- Disagree,3- Neither disagree nor agree,5- Agree,4- Somewhat agree,2- Somewhat disagree ,3- Neither disagree nor agree,5- Agree,4- Somewhat agree,5- Agree,2- Somewhat disagree ,2- Somewhat disagree ,3- Neither disagree nor agree,3- Neither disagree nor agree,2- Somewhat disagree ,5- Totally true,5- Totally true,5- Totally true,5- Totally true,NA,Jasmine Carter
312653807,410320781,13472906894,2022-05-16T17:26:34Z,2022-05-16T17:29:51Z,completed,50.86.72.2,"Mississippi Department of Education, MS",NA,Male,No,NA,NA,NA,NA,NA,NA,Prefer not to answer,NA,Always,7,5- Always,5- Always,5- Always,3- Sometimes,1- Never,1- Never,1- Never,5- Always,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Totally true,5- Totally true,5- Totally true,5- Totally true,5- Totally true,Eddie Smith
312653807,410320781,13472906005,2022-05-16T17:25:33Z,2022-05-16T17:26:28Z,partial,50.86.72.2,"Mississippi Department of Education, MS",NA,Male,No,NA,NA,NA,NA,NA,NA,Prefer not to answer,NA,Always,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eddie Smith
312653807,410320781,13472905991,2022-05-16T17:23:39Z,2022-05-16T17:27:23Z,partial,50.86.123.130,"Mississippi Department of Education, MS",NA,Female,No,NA,NA,Black or African American,NA,NA,NA,NA,NA,Always,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jasmine Carter
312653807,410320781,13472905379,2022-05-16T17:24:57Z,2022-05-16T17:29:33Z,completed,50.86.72.2,"Mississippi Department of Education, MS",NA,Female,No,NA,NA,Black or African American,NA,NA,NA,NA,NA,Always,NA,2- Rarely,3- Sometimes,5- Always,2- Rarely,1- Never,1- Never,1- Never,3- Sometimes,1- Disagree,1- Disagree,5- Agree,3- Neither disagree nor agree,1- Disagree,1- Disagree,1- Disagree,1- Disagree,1- Disagree,5- Agree,5- Agree,1- Disagree,2- Somewhat disagree ,2- Somewhat disagree ,2- Mostly untrue ,2- Mostly untrue ,1- Totally untrue,3- Neither true nor untrue,3- Neither true nor untrue,Eddie Smith
312653807,410320781,13472905154,2022-05-16T17:23:15Z,2022-05-16T18:01:34Z,partial,50.86.123.130,"Mississippi Department of Education, MS",NA,Male,No,NA,NA,Black or African American,NA,NA,NA,NA,NA,Always,4,5- Always,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5- Totally true,NA,NA,NA,NA,Jasmine Carter
312653807,410320781,13472904585,2022-05-16T17:24:02Z,2022-05-16T17:26:26Z,completed,50.86.72.2,"Mississippi Department of Education, MS",NA,Female,No,NA,NA,Black or African American,NA,NA,NA,NA,NA,Always,7,2- Rarely,5- Always,3- Sometimes,1- Never,2- Rarely,1- Never,1- Never,3- Sometimes,3- Neither disagree nor agree,3- Neither disagree nor agree,3- Neither disagree nor agree,2- Somewhat disagree ,2- Somewhat disagree ,1- Disagree,3- Neither disagree nor agree,1- Disagree,3- Neither disagree nor agree,3- Neither disagree nor agree,3- Neither disagree nor agree,3- Neither disagree nor agree,3- Neither disagree nor agree,2- Somewhat disagree ,4- Mostly true,4- Mostly true,4- Mostly true,5- Totally true,5- Totally true,Eddie Smith
312653807,410320781,13472904170,2022-05-16T17:22:03Z,2022-05-16T17:26:00Z,partial,50.86.123.130,"Mississippi Department of Education, MS",NA,Female,No,NA,NA,Black or African American,NA,NA,NA,NA,NA,Always,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jasmine Carter
312653807,410320781,13472903877,2022-05-16T17:22:43Z,2022-05-16T17:48:15Z,completed,50.86.123.130,"Mississippi Department of Education, MS",NA,Male,No,NA,NA,Black or African American,NA,NA,NA,NA,NA,Always,4,5- Always,5- Always,3- Sometimes,1- Never,1- Never,1- Never,3- Sometimes,5- Always,5- Agree,5- Agree,1- Disagree,4- Somewhat agree,5- Agree,5- Agree,5- Agree,5- Agree,4- Somewhat agree,5- Agree,5- Agree,5- Agree,4- Somewhat agree,4- Somewhat agree,5- Totally true,5- Totally true,4- Mostly true,5- Totally true,5- Totally true,Jasmine Carter
312653807,410320781,13472903574,2022-05-16T17:22:04Z,2022-05-16T17:30:23Z,completed,50.86.123.130,"Mississippi Department of Education, MS",NA,Male,No,NA,NA,NA,NA,White,NA,NA,english,Always,4,4- A lot,5- Always,3- Sometimes,1- Never,1- Never,1- Never,3- Sometimes,5- Always,5- Agree,4- Somewhat agree,1- Disagree,5- Agree,1- Disagree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,4- Somewhat agree,5- Agree,4- Mostly true,2- Mostly untrue ,5- Totally true,5- Totally true,3- Neither true nor untrue,Jasmine Carter
312653807,410320781,13472903513,2022-05-16T17:21:54Z,2022-05-16T17:30:05Z,completed,50.86.123.130,"Mississippi Department of Education, MS",NA,Female,No,NA,NA,Black or African American,NA,NA,NA,NA,NA,Always,4,3- Sometimes,5- Always,4- A lot,1- Never,2- Rarely,NA,1- Never,5- Always,5- Agree,5- Agree,4- Somewhat agree,4- Somewhat agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,4- Somewhat agree,5- Agree,5- Agree,5- Totally true,5- Totally true,5- Totally true,5- Totally true,5- Totally true,Jasmine Carter
312653807,410320781,13472903458,2022-05-16T17:22:55Z,2022-05-16T17:29:45Z,completed,50.86.72.2,"Mississippi Department of Education, MS",NA,Female,No,NA,NA,Black or African American,NA,NA,NA,NA,NA,Almost always,7,3- Sometimes,5- Always,3- Sometimes,2- Rarely,3- Sometimes,2- Rarely,2- Rarely,3- Sometimes,2- Somewhat disagree ,4- Somewhat agree,4- Somewhat agree,5- Agree,1- Disagree,1- Disagree,4- Somewhat agree,1- Disagree,5- Agree,3- Neither disagree nor agree,3- Neither disagree nor agree,3- Neither disagree nor agree,2- Somewhat disagree ,2- Somewhat disagree ,5- Totally true,3- Neither true nor untrue,5- Totally true,5- Totally true,4- Mostly true,Eddie Smith
312653807,410320781,13472903081,2022-05-16T17:22:24Z,2022-05-16T17:24:17Z,completed,50.86.72.2,"Mississippi Department of Education, MS",NA,Male,No,NA,NA,Black or African American,NA,NA,NA,NA,NA,Always,7,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,2- Rarely,5- Always,5- Agree,4- Somewhat agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Totally true,5- Totally true,5- Totally true,5- Totally true,5- Totally true,Eddie Smith
312653807,410320781,13472902770,2022-05-16T17:22:11Z,2022-05-16T17:26:40Z,completed,50.86.72.2,"Mississippi Department of Education, MS",NA,Female,Yes,NA,NA,Black or African American,NA,NA,NA,NA,NA,Always,7,5- Always,5- Always,5- Always,4- A lot,5- Always,3- Sometimes,2- Rarely,5- Always,1- Disagree,1- Disagree,5- Agree,4- Somewhat agree,3- Neither disagree nor agree,1- Disagree,5- Agree,5- Agree,2- Somewhat disagree ,5- Agree,3- Neither disagree nor agree,2- Somewhat disagree ,2- Somewhat disagree ,5- Agree,5- Totally true,5- Totally true,4- Mostly true,5- Totally true,5- Totally true,Eddie Smith
312653807,410320781,13472899091,2022-05-16T17:17:07Z,2022-05-16T17:23:47Z,completed,50.86.123.130,"Mississippi Department of Education, MS",NA,Female,No,NA,NA,Black or African American,NA,NA,NA,NA,NA,Always,4,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,5- Agree,5- Agree,1- Disagree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Totally true,5- Totally true,5- Totally true,5- Totally true,5- Totally true,Jasmine Carter
312653807,410320781,13472793931,2022-05-16T15:35:44Z,2022-05-16T15:42:24Z,completed,216.170.72.190,"Mississippi Department of Education, MS",NA,NA,No,NA,NA,Black or African American,NA,NA,NA,NA,NA,Always,5,5- Always,5- Always,5- Always,1- Never,3- Sometimes,1- Never,1- Never,5- Always,1- Disagree,1- Disagree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,1- Disagree,2- Somewhat disagree ,5- Agree,5- Agree,5- Agree,5- Agree,5- Totally true,5- Totally true,4- Mostly true,5- Totally true,5- Totally true,Joshua Christmas
312653807,410320781,13472767057,2022-05-16T15:10:41Z,2022-05-16T15:20:05Z,completed,216.170.72.190,"Mississippi Department of Education, MS",NA,Female,No,NA,NA,Black or African American,NA,NA,NA,NA,NA,Always,5,4- A lot,4- A lot,5- Always,2- Rarely,3- Sometimes,2- Rarely,2- Rarely,4- A lot,1- Disagree,3- Neither disagree nor agree,3- Neither disagree nor agree,4- Somewhat agree,5- Agree,3- Neither disagree nor agree,2- Somewhat disagree ,3- Neither disagree nor agree,2- Somewhat disagree ,5- Agree,4- Somewhat agree,3- Neither disagree nor agree,2- Somewhat disagree ,4- Somewhat agree,3- Neither true nor untrue,4- Mostly true,5- Totally true,4- Mostly true,4- Mostly true,Joshua Christmas
312653807,410320781,13472758702,2022-05-16T15:02:26Z,2022-05-16T15:10:31Z,completed,216.170.72.190,"Mississippi Department of Education, MS",NA,Female,No,NA,NA,Black or African American,NA,NA,NA,NA,NA,NA,5,4- A lot,4- A lot,4- A lot,5- Always,1- Never,4- A lot,1- Never,4- A lot,4- Somewhat agree,5- Agree,1- Disagree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,4- Somewhat agree,5- Agree,4- Somewhat agree,4- Somewhat agree,5- Agree,5- Totally true,5- Totally true,4- Mostly true,1- Totally untrue,5- Totally true,Joshua Christmas
312653807,410320781,13472752067,2022-05-16T14:56:15Z,2022-05-16T15:02:23Z,completed,216.170.72.190,"Mississippi Department of Education, MS",NA,Male,No,NA,NA,Black or African American,NA,NA,NA,NA,NA,Always,5,5- Always,5- Always,5- Always,1- Never,4- A lot,4- A lot,4- A lot,5- Always,5- Agree,4- Somewhat agree,1- Disagree,4- Somewhat agree,5- Agree,4- Somewhat agree,4- Somewhat agree,5- Agree,5- Agree,4- Somewhat agree,5- Agree,4- Somewhat agree,4- Somewhat agree,5- Agree,5- Totally true,5- Totally true,4- Mostly true,4- Mostly true,5- Totally true,Joshua Christmas
312653807,410320781,13472751639,2022-05-16T14:55:47Z,2022-05-16T14:55:59Z,partial,216.170.72.190,"Mississippi Department of Education, MS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
312653807,410320781,13472749108,2022-05-16T14:53:03Z,2022-05-16T15:02:03Z,completed,216.170.72.190,"Mississippi Department of Education, MS",NA,Male,No,NA,NA,Black or African American,NA,NA,NA,NA,NA,Always,5,5- Always,5- Always,5- Always,3- Sometimes,1- Never,1- Never,3- Sometimes,5- Always,5- Agree,5- Agree,1- Disagree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,4- Somewhat agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Totally true,4- Mostly true,5- Totally true,2- Mostly untrue ,5- Totally true,Joshua Christmas
312653807,410320781,13472747682,2022-05-16T14:51:21Z,2022-05-16T14:53:51Z,completed,216.170.72.190,"Mississippi Department of Education, MS",NA,Female,No,NA,NA,Black or African American,NA,NA,NA,NA,NA,Always,5,5- Always,5- Always,5- Always,2- Rarely,1- Never,1- Never,1- Never,5- Always,5- Agree,4- Somewhat agree,3- Neither disagree nor agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,4- Somewhat agree,5- Agree,5- Agree,5- Agree,4- Somewhat agree,1- Disagree,5- Totally true,5- Totally true,5- Totally true,5- Totally true,5- Totally true,Joshua Christmas
312653807,410320781,13472743974,2022-05-16T14:47:51Z,2022-05-16T14:53:59Z,completed,174.251.225.249,"Mississippi Department of Education, MS",NA,Female,No,NA,NA,Black or African American,NA,NA,NA,NA,NA,Always,5,5- Always,4- A lot,4- A lot,4- A lot,5- Always,4- A lot,4- A lot,5- Always,5- Agree,5- Agree,1- Disagree,5- Agree,5- Agree,5- Agree,1- Disagree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Totally true,5- Totally true,5- Totally true,5- Totally true,4- Mostly true,Joshua Christmas
312653807,410320781,13472742934,2022-05-16T14:46:33Z,2022-05-16T14:55:03Z,completed,216.170.72.190,"Mississippi Department of Education, MS",NA,Male,No,NA,NA,Black or African American,NA,NA,NA,NA,NA,Always,5,4- A lot,5- Always,3- Sometimes,1- Never,2- Rarely,4- A lot,2- Rarely,3- Sometimes,4- Somewhat agree,5- Agree,1- Disagree,3- Neither disagree nor agree,5- Agree,5- Agree,4- Somewhat agree,5- Agree,3- Neither disagree nor agree,5- Agree,5- Agree,5- Agree,4- Somewhat agree,4- Somewhat agree,5- Totally true,3- Neither true nor untrue,5- Totally true,3- Neither true nor untrue,5- Totally true,Joshua Christmas
312653807,410320781,13472742688,2022-05-16T14:46:39Z,2022-05-16T14:50:06Z,completed,50.86.54.2,"Mississippi Department of Education, MS",NA,Female,No,NA,NA,Black or African American,NA,NA,NA,NA,NA,Always,5,5- Always,5- Always,5- Always,4- A lot,3- Sometimes,2- Rarely,1- Never,5- Always,5- Agree,4- Somewhat agree,1- Disagree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,4- Somewhat agree,5- Agree,4- Somewhat agree,5- Agree,4- Somewhat agree,5- Totally true,5- Totally true,5- Totally true,5- Totally true,5- Totally true,Joshua Christmas
312653807,410320781,13472742677,2022-05-16T14:45:04Z,2022-05-16T14:56:07Z,completed,216.170.72.190,"Mississippi Department of Education, MS",NA,Female,No,NA,NA,Black or African American,NA,NA,NA,NA,NA,Always,5,5- Always,5- Always,4- A lot,5- Always,2- Rarely,1- Never,2- Rarely,5- Always,4- Somewhat agree,5- Agree,1- Disagree,5- Agree,5- Agree,5- Agree,4- Somewhat agree,5- Agree,3- Neither disagree nor agree,3- Neither disagree nor agree,5- Agree,4- Somewhat agree,4- Somewhat agree,4- Somewhat agree,5- Totally true,5- Totally true,5- Totally true,5- Totally true,5- Totally true,Joshua Christmas
312653807,410320781,13472741846,2022-05-16T14:45:44Z,2022-05-16T15:01:08Z,completed,216.170.72.190,"Mississippi Department of Education, MS",NA,Male,No,NA,NA,Black or African American,NA,NA,NA,NA,NA,Always,5,4- A lot,4- A lot,4- A lot,4- A lot,4- A lot,4- A lot,4- A lot,4- A lot,1- Disagree,3- Neither disagree nor agree,5- Agree,3- Neither disagree nor agree,3- Neither disagree nor agree,3- Neither disagree nor agree,3- Neither disagree nor agree,3- Neither disagree nor agree,2- Somewhat disagree ,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,4- Mostly true,3- Neither true nor untrue,4- Mostly true,4- Mostly true,4- Mostly true,Joshua Christmas
312653807,410320781,13472741314,2022-05-16T14:44:38Z,2022-05-16T14:54:38Z,completed,107.122.109.15,"Mississippi Department of Education, MS",NA,Female,No,NA,NA,Black or African American,NA,NA,NA,NA,NA,Always,5,5- Always,2- Rarely,4- A lot,5- Always,2- Rarely,3- Sometimes,3- Sometimes,3- Sometimes,4- Somewhat agree,4- Somewhat agree,3- Neither disagree nor agree,5- Agree,5- Agree,5- Agree,2- Somewhat disagree ,3- Neither disagree nor agree,2- Somewhat disagree ,5- Agree,5- Agree,4- Somewhat agree,3- Neither disagree nor agree,5- Agree,3- Neither true nor untrue,4- Mostly true,3- Neither true nor untrue,5- Totally true,3- Neither true nor untrue,Joshua Christmas
312653807,410320781,13472741217,2022-05-16T14:45:03Z,2022-05-16T14:52:04Z,completed,216.170.72.190,"Mississippi Department of Education, MS",NA,Female,No,NA,NA,Black or African American,NA,NA,NA,NA,NA,NA,5,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,2- Rarely,5- Always,5- Agree,5- Agree,1- Disagree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Totally true,5- Totally true,5- Totally true,5- Totally true,5- Totally true,Joshua Christmas
312653807,410320781,13472740737,2022-05-16T14:44:34Z,2022-05-16T14:53:54Z,completed,174.203.69.104,"Mississippi Department of Education, MS",NA,Male,No,NA,NA,Black or African American,NA,NA,NA,NA,NA,Always,5,5- Always,4- A lot,5- Always,5- Always,5- Always,3- Sometimes,3- Sometimes,5- Always,5- Agree,5- Agree,1- Disagree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,4- Somewhat agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Totally true,5- Totally true,5- Totally true,5- Totally true,5- Totally true,Joshua Christmas
312653807,410320781,13472740344,2022-05-16T14:43:35Z,2022-05-16T14:55:00Z,completed,216.170.72.190,"Mississippi Department of Education, MS",NA,Male,Yes,NA,NA,Black or African American,NA,NA,NA,NA,NA,Always,5,5- Always,5- Always,5- Always,3- Sometimes,5- Always,2- Rarely,3- Sometimes,5- Always,5- Agree,5- Agree,1- Disagree,4- Somewhat agree,NA,4- Somewhat agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,3- Neither disagree nor agree,4- Somewhat agree,5- Totally true,5- Totally true,5- Totally true,5- Totally true,5- Totally true,Joshua Christmas
312653807,410320781,13472740162,2022-05-16T14:44:00Z,2022-05-16T14:55:00Z,completed,216.170.72.190,"Mississippi Department of Education, MS",NA,Male,No,NA,NA,Black or African American,NA,NA,NA,NA,NA,Always,5,5- Always,5- Always,5- Always,3- Sometimes,5- Always,2- Rarely,3- Sometimes,5- Always,5- Agree,5- Agree,1- Disagree,4- Somewhat agree,5- Agree,4- Somewhat agree,5- Agree,5- Agree,5- Agree,4- Somewhat agree,5- Agree,4- Somewhat agree,3- Neither disagree nor agree,4- Somewhat agree,5- Totally true,5- Totally true,5- Totally true,5- Totally true,5- Totally true,Joshua Christmas
312653807,410320781,13472735688,2022-05-16T14:39:10Z,2022-05-16T14:45:28Z,completed,174.251.225.249,"Mississippi Department of Education, MS",NA,Female,No,NA,NA,Black or African American,NA,NA,NA,NA,NA,Always,5,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,5- Agree,5- Agree,1- Disagree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Totally true,NA,5- Totally true,5- Totally true,5- Totally true,Joshua Christmas
312653807,410320781,13472734414,2022-05-16T14:37:28Z,2022-05-16T14:42:23Z,completed,216.170.72.190,"Mississippi Department of Education, MS",NA,Male,No,NA,NA,Black or African American,NA,NA,NA,NA,NA,Almost always,5,4- A lot,5- Always,5- Always,3- Sometimes,1- Never,1- Never,3- Sometimes,5- Always,5- Agree,4- Somewhat agree,5- Agree,5- Agree,5- Agree,5- Agree,4- Somewhat agree,5- Agree,1- Disagree,5- Agree,5- Agree,5- Agree,4- Somewhat agree,5- Agree,5- Totally true,4- Mostly true,5- Totally true,5- Totally true,4- Mostly true,Joshua Christmas
312653807,410320781,13472729401,2022-05-16T14:32:28Z,2022-05-16T14:46:11Z,completed,50.86.54.2,"Mississippi Department of Education, MS",NA,Female,No,NA,NA,Black or African American,NA,NA,NA,NA,NA,Always,5,5- Always,5- Always,4- A lot,3- Sometimes,1- Never,2- Rarely,1- Never,5- Always,5- Agree,4- Somewhat agree,1- Disagree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,4- Somewhat agree,4- Somewhat agree,4- Somewhat agree,5- Agree,4- Somewhat agree,5- Totally true,5- Totally true,5- Totally true,5- Totally true,5- Totally true,Joshua Christmas
312653807,410320781,13472729299,2022-05-16T14:32:16Z,2022-05-16T15:01:01Z,completed,216.170.72.190,"Mississippi Department of Education, MS",NA,Female,No,NA,NA,Black or African American,NA,NA,NA,NA,NA,Always,5,4- A lot,5- Always,5- Always,5- Always,2- Rarely,2- Rarely,3- Sometimes,4- A lot,2- Somewhat disagree ,4- Somewhat agree,3- Neither disagree nor agree,4- Somewhat agree,5- Agree,4- Somewhat agree,5- Agree,4- Somewhat agree,5- Agree,5- Agree,5- Agree,5- Agree,4- Somewhat agree,4- Somewhat agree,5- Totally true,5- Totally true,2- Mostly untrue ,5- Totally true,5- Totally true,Joshua Christmas
312653807,410320781,13472728712,2022-05-16T14:29:30Z,2022-05-16T14:49:34Z,completed,216.170.72.190,"Mississippi Department of Education, MS",NA,Male,No,NA,NA,Black or African American,NA,NA,NA,NA,NA,Always,5,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,5- Always,5- Agree,5- Agree,1- Disagree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Totally true,5- Totally true,5- Totally true,5- Totally true,5- Totally true,Joshua Christmas
312653807,410320781,13472728663,2022-05-16T14:31:48Z,2022-05-16T14:32:24Z,partial,174.251.225.186,"Mississippi Department of Education, MS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Joshua Christmas
312653807,410320781,13472727490,2022-05-16T14:30:44Z,2022-05-16T14:48:28Z,completed,216.170.72.190,"Mississippi Department of Education, MS",NA,Male,No,NA,NA,Black or African American,NA,NA,NA,NA,NA,Always,5,5- Always,4- A lot,5- Always,1- Never,1- Never,1- Never,2- Rarely,5- Always,5- Agree,4- Somewhat agree,1- Disagree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,4- Somewhat agree,5- Agree,5- Totally true,5- Totally true,5- Totally true,4- Mostly true,5- Totally true,Joshua Christmas
312653807,410320781,13472727260,2022-05-16T14:30:26Z,2022-05-16T14:34:48Z,completed,50.86.72.2,"Mississippi Department of Education, MS",NA,Male,No,NA,NA,Black or African American,NA,NA,NA,NA,NA,Always,7,3- Sometimes,5- Always,4- A lot,3- Sometimes,3- Sometimes,3- Sometimes,4- A lot,5- Always,4- Somewhat agree,5- Agree,1- Disagree,5- Agree,4- Somewhat agree,4- Somewhat agree,5- Agree,5- Agree,4- Somewhat agree,5- Agree,5- Agree,5- Agree,4- Somewhat agree,4- Somewhat agree,5- Totally true,5- Totally true,5- Totally true,5- Totally true,5- Totally true,Eddie Smith
312653807,410320781,13472727105,2022-05-16T14:30:15Z,2022-05-16T14:32:02Z,partial,216.170.72.190,"Mississippi Department of Education, MS",NA,Male,No,NA,NA,NA,NA,NA,More than one race,NA,NA,Always,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Joshua Christmas
312653807,410320781,13472726752,2022-05-16T14:29:11Z,2022-05-16T14:41:10Z,completed,216.170.72.190,"Mississippi Department of Education, MS",NA,Female,No,NA,NA,Black or African American,NA,NA,NA,NA,NA,Always,5,5- Always,5- Always,4- A lot,5- Always,4- A lot,3- Sometimes,2- Rarely,5- Always,5- Agree,5- Agree,1- Disagree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Totally true,5- Totally true,5- Totally true,5- Totally true,5- Totally true,Joshua Christmas
